production_candidate_id,batch_number,sample_index,class_id,target_label,generation_seed,demonstration_seed,prompt_version,prompting_strategy,demonstration_source,demonstration_pool_size,demo_1,demo_2,demo_3,demo_4,generated_text
class4_batch006_sample031010,6,31010,4,Profane,432010,436010,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,rt : fariha without fa is riha and  riha kerdo koi bhenchod is zindagi se,rt : kisi ko bhulnay k liye ussay yaad karna parta hai. aur idhr bhenchod yaad hi ati rehti hai bus,"rt : koi physics samjha de bhenchod,,,,",inn coaching vaalou ko kaise pta chal jaata hai mera result bhenchod.,kya bhenchod ye kaunsi baat hai
class4_batch006_sample031011,6,31011,4,Profane,432011,436011,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,ajeeeeb bc 😒😂,bauhat sardi hai bc,rt : bhenchod graph paper pe eraser use karo toh graph paper hi gayab ho jaata hai,why can’t i multitask???? i’m 22 fucking years old and i still dont know how to multitask bhenchod,bhenchod charsi
class4_batch006_sample031012,6,31012,4,Profane,432012,436012,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,"tm jao ma ni ja rha, pehly he adhi zindagi saffr mein guzr gai bc meri.",bhenchod what a goal!,rona araha hai bhenchod why am i such a clown why am i so unimportant,bhenchod aaj sirf roneka mann kar raha hai,bhenchod ye kya hi baat hai
class4_batch006_sample031013,6,31013,4,Profane,432013,436013,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod what a goal!,inn coaching vaalou ko kaise pta chal jaata hai mera result bhenchod.,"tm jao ma ni ja rha, pehly he adhi zindagi saffr mein guzr gai bc meri.",rt : fariha without fa is riha and  riha kerdo koi bhenchod is zindagi se,bhenchod tum logon ko kya pta tha ke tere baap ne ye kehte the?
class4_batch006_sample031014,6,31014,4,Profane,432014,436014,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,naak bandd ho gya bc.,inn coaching vaalou ko kaise pta chal jaata hai mera result bhenchod.,nazar lag gayi bhenchod fuck this i knew it would never last,bhenchod what a goal!,ye bhenchod tere jaisay bachay tu apni maa ki goli maar
class4_batch006_sample031015,6,31015,4,Profane,432015,436015,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bauhat sardi hai bc,"tm jao ma ni ja rha, pehly he adhi zindagi saffr mein guzr gai bc meri.",bhenchod aaj sirf roneka mann kar raha hai,my entire neighborhood is making weird sounds bhenchod shaddi hai kya,randi rona krna chahye tha
class4_batch006_sample031016,6,31016,4,Profane,432016,436016,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,"rt : yaar magar wifi bandh na karna, missile vissile daal do koi dikkat nahi, magar internet chahiye bc",bc bb khatm ho gya but i cant move on,code bhee saaf karna hai abheeee bc,rona araha hai bhenchod why am i such a clown why am i so unimportant,ye bc sacha ha
class4_batch006_sample031017,6,31017,4,Profane,432017,436017,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod kahan phass gaya hoon,rt : bhenchod graph paper pe eraser use karo toh graph paper hi gayab ho jaata hai,code bhee saaf karna hai abheeee bc,my entire neighborhood is making weird sounds bhenchod shaddi hai kya,bhenchod paisa le rha tha abhi
class4_batch006_sample031018,6,31018,4,Profane,432018,436018,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,rt : birthday wali feel hi nai arahi bhenchod,bhenchod kahan phass gaya hoon,dil sumbhal ja zra bhenchod,kyaaaa musibbaattt ha yr sara mood khraab kr diya ha bc,mn bhi thk hi ho rha hu.. 😂😂
class4_batch006_sample031019,6,31019,4,Profane,432019,436019,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod mairi thand se phatt rahi hai,rt : kisi ko bhulnay k liye ussay yaad karna parta hai. aur idhr bhenchod yaad hi ati rehti hai bus,"rt : koi physics samjha de bhenchod,,,,",bhenchod aaj sirf roneka mann kar raha hai,"rt : bc jb main ne bhi dm kia tha tab me ne bola tha ""mai chup krta hun"""
class4_batch006_sample031020,6,31020,4,Profane,432020,436020,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,naak bandd ho gya bc.,2 years ago i asked my father for my own car. so he said “hbl car loan se lelo” bc itni khajal khawari keh tang akar i bought used honda civic. and mine is way better than new honda city. or sashky apny,"tm jao ma ni ja rha, pehly he adhi zindagi saffr mein guzr gai bc meri.",rt : birthday wali feel hi nai arahi bhenchod,"rt : this is when you start realising why your girlfriend was so obsessed with you. bc she's just like ""mere baap ki chut"""
class4_batch006_sample031021,6,31021,4,Profane,432021,436021,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,mera bhi yaar bhai...jindgi jhand ho gya hai bhenchodv 3 t20 me 300 rupya haar gye....,"tm jao ma ni ja rha, pehly he adhi zindagi saffr mein guzr gai bc meri.",bhenchod exams uff,"rt : yaar magar wifi bandh na karna, missile vissile daal do koi dikkat nahi, magar internet chahiye bc","bhenchod ye paisa abhi tak hi nahi dekha, aur ekdum baar bar kaha, 😂"
class4_batch006_sample031022,6,31022,4,Profane,432022,436022,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod bht kutti haaalat huwe we he bhai,mere pas tum ho ny to puray saal ka rula dia bhenchod,bc 40 rupees karaya kar diya hai is se acha to banda uber ya cream karwa laye 😏😏😏,bhenchod exams uff,bhenchod apko tere jaisi shakl dekhna to mujhe hi chod diya
class4_batch006_sample031023,6,31023,4,Profane,432023,436023,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,ajeeeeb bc 😒😂,i hate ors bhenchod,my entire neighborhood is making weird sounds bhenchod shaddi hai kya,neend aa rhi h bc main sone jaa rhi hu 😂,tera baap nikla tha jo ab teri maa ko chodta hai
class4_batch006_sample031024,6,31024,4,Profane,432024,436024,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,rt : birthday wali feel hi nai arahi bhenchod,2 years ago i asked my father for my own car. so he said “hbl car loan se lelo” bc itni khajal khawari keh tang akar i bought used honda civic. and mine is way better than new honda city. or sashky apny,nazar lag gayi bhenchod fuck this i knew it would never last,inn coaching vaalou ko kaise pta chal jaata hai mera result bhenchod.,rt : bhenchod jab tak tu na mila tab tak abhi abhi tere liye yaad rahna hota
class4_batch006_sample031025,6,31025,4,Profane,432025,436025,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,mera bhi yaar bhai...jindgi jhand ho gya hai bhenchodv 3 t20 me 300 rupya haar gye....,"rt : yaar magar wifi bandh na karna, missile vissile daal do koi dikkat nahi, magar internet chahiye bc",rt : birthday wali feel hi nai arahi bhenchod,bhenchod kahan phass gaya hoon,rt : ye pakistan ki tarha hai bhenchod
class4_batch006_sample031026,6,31026,4,Profane,432026,436026,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,i should've a bhenchod counter which will count the amount of times i've sad bhenchod,naak bandd ho gya bc.,kyaaaa musibbaattt ha yr sara mood khraab kr diya ha bc,bc bb khatm ho gya but i cant move on,bc meri maa chod do
class4_batch006_sample031027,6,31027,4,Profane,432027,436027,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod exams uff,why can’t i multitask???? i’m 22 fucking years old and i still dont know how to multitask bhenchod,bhenchod bht kutti haaalat huwe we he bhai,neend aa rhi h bc main sone jaa rhi hu 😂,abi tak apne charsi ko mily ga na 😑
class4_batch006_sample031028,6,31028,4,Profane,432028,436028,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod what a goal!,bauhat sardi hai bc,ajeeeeb bc 😒😂,rona araha hai bhenchod why am i such a clown why am i so unimportant,ye chutiya hai kya
class4_batch006_sample031029,6,31029,4,Profane,432029,436029,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,mere pas tum ho ny to puray saal ka rula dia bhenchod,my entire neighborhood is making weird sounds bhenchod shaddi hai kya,bhenchod parhna hai. par dimaagh ijazat nahi deta. ajeeb chutiyapa hai ye.,bhenchod exams uff,bhenchod nawaz shareef ko sari pakistan ko maaf kar dein
class4_batch006_sample031030,6,31030,4,Profane,432030,436030,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod exams uff,pubg lover hath toota howa hai phir b pubg nhai chorni bc😂😂😂,rt : birthday wali feel hi nai arahi bhenchod,main 5'8 ke sath bh chota lgta hn bc😶😑😑😑,abhe bhenchod jab koi kuch nahin kr skta tbh
class4_batch006_sample031031,6,31031,4,Profane,432031,436031,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,i should've a bhenchod counter which will count the amount of times i've sad bhenchod,bauhat sardi hai bc,2 years ago i asked my father for my own car. so he said “hbl car loan se lelo” bc itni khajal khawari keh tang akar i bought used honda civic. and mine is way better than new honda city. or sashky apny,bhenchod mairi thand se phatt rahi hai,bhenchod ye kaunsi cheez hai
class4_batch006_sample031032,6,31032,4,Profane,432032,436032,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bauhat sardi hai bc,pubg lover hath toota howa hai phir b pubg nhai chorni bc😂😂😂,bhenchod aaj sirf roneka mann kar raha hai,bhenchod bht kutti haaalat huwe we he bhai,randdi ki nasal
class4_batch006_sample031033,6,31033,4,Profane,432033,436033,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bauhat sardi hai bc,bhenchod kahan phass gaya hoon,bhenchod mairi thand se phatt rahi hai,"rt : koi physics samjha de bhenchod,,,,",maira jism meri marzi tere jism tujhe tera marzi
class4_batch006_sample031034,6,31034,4,Profane,432034,436034,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,"rt : yaar magar wifi bandh na karna, missile vissile daal do koi dikkat nahi, magar internet chahiye bc",rt : birthday wali feel hi nai arahi bhenchod,bc 40 rupees karaya kar diya hai is se acha to banda uber ya cream karwa laye 😏😏😏,pubg lover hath toota howa hai phir b pubg nhai chorni bc😂😂😂,ye jhootha aurat hai.. 🙄🙄
class4_batch006_sample031035,6,31035,4,Profane,432035,436035,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,inn coaching vaalou ko kaise pta chal jaata hai mera result bhenchod.,kyaaaa musibbaattt ha yr sara mood khraab kr diya ha bc,bhenchod kya hai ye sb,bhenchod syllabus kuch aur..aur padhke kuch aur gaya.,bhenchod bachpan ka memory nhi hota
class4_batch006_sample031036,6,31036,4,Profane,432036,436036,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,rt : bhenchod graph paper pe eraser use karo toh graph paper hi gayab ho jaata hai,neend aa rhi h bc main sone jaa rhi hu 😂,"rt : yaar magar wifi bandh na karna, missile vissile daal do koi dikkat nahi, magar internet chahiye bc",inn coaching vaalou ko kaise pta chal jaata hai mera result bhenchod.,"tere baap ki bat kar raha tha yeh, gand mein dard hai"
class4_batch006_sample031037,6,31037,4,Profane,432037,436037,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod parhna hai. par dimaagh ijazat nahi deta. ajeeb chutiyapa hai ye.,ajeeeeb bc 😒😂,bhenchod aaj sirf roneka mann kar raha hai,bhenchod bht kutti haaalat huwe we he bhai,"rt : ""jaa jaa ke na"" ""bhenchod aise hi bolte rehte hain"""
class4_batch006_sample031038,6,31038,4,Profane,432038,436038,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod bht kutti haaalat huwe we he bhai,2 years ago i asked my father for my own car. so he said “hbl car loan se lelo” bc itni khajal khawari keh tang akar i bought used honda civic. and mine is way better than new honda city. or sashky apny,"rt : koi physics samjha de bhenchod,,,,",bc bb khatm ho gya but i cant move on,jab tak tu lgta nahee hota to tera baap koi dikha deta nahi.
class4_batch006_sample031039,6,31039,4,Profane,432039,436039,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bauhat sardi hai bc,nazar lag gayi bhenchod fuck this i knew it would never last,bhenchod kahan phass gaya hoon,why can’t i multitask???? i’m 22 fucking years old and i still dont know how to multitask bhenchod,rt : yehi bhenchod tumhari larki ke bare mein bat kar rahe ho
class4_batch006_sample031040,6,31040,4,Profane,432040,436040,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,dil sumbhal ja zra bhenchod,bhenchod bht kutti haaalat huwe we he bhai,rt : bhenchod graph paper pe eraser use karo toh graph paper hi gayab ho jaata hai,bhenchod mairi thand se phatt rahi hai,rt : bhenchod jisko 75000 ka bill dekh liya jati hai woh abhi tak charsi ki paidaish nhi hui
class4_batch006_sample031041,6,31041,4,Profane,432041,436041,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,naak bandd ho gya bc.,bc bb khatm ho gya but i cant move on,rt : birthday wali feel hi nai arahi bhenchod,my entire neighborhood is making weird sounds bhenchod shaddi hai kya,bhai apki dost ko follow kro bhenchod
class4_batch006_sample031042,6,31042,4,Profane,432042,436042,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod syllabus kuch aur..aur padhke kuch aur gaya.,"rt : koi physics samjha de bhenchod,,,,",ajeeeeb bc 😒😂,bhenchod what a goal!,rt : charsi tera baap hai.. 🤣
class4_batch006_sample031043,6,31043,4,Profane,432043,436043,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,ajeeeeb bc 😒😂,rona araha hai bhenchod why am i such a clown why am i so unimportant,naak bandd ho gya bc.,rt : asa kon ludo khelta hi bc ....😇,"rt : i'm done with people who tell me ""hmmm wese kabhi socha tha na"""
class4_batch006_sample031044,6,31044,4,Profane,432044,436044,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod kahan phass gaya hoon,i hate ors bhenchod,rt : asa kon ludo khelta hi bc ....😇,bhenchod aaj sirf roneka mann kar raha hai,ye baat toh krna tha bc
class4_batch006_sample031045,6,31045,4,Profane,432045,436045,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,mera bhi yaar bhai...jindgi jhand ho gya hai bhenchodv 3 t20 me 300 rupya haar gye....,neend aa rhi h bc main sone jaa rhi hu 😂,main 5'8 ke sath bh chota lgta hn bc😶😑😑😑,bhenchod mairi thand se phatt rahi hai,bhenchod ye paisay meri maa k khilaaf hi dekh raha hai
class4_batch006_sample031046,6,31046,4,Profane,432046,436046,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,i hate ors bhenchod,code bhee saaf karna hai abheeee bc,bhenchod syllabus kuch aur..aur padhke kuch aur gaya.,inn coaching vaalou ko kaise pta chal jaata hai mera result bhenchod.,bhenchod. itni jaldi.
class4_batch006_sample031047,6,31047,4,Profane,432047,436047,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod what a goal!,dil sumbhal ja zra bhenchod,rt : birthday wali feel hi nai arahi bhenchod,naak bandd ho gya bc.,tum ny kisi ka name dekh li hai?
class4_batch006_sample031048,6,31048,4,Profane,432048,436048,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,mera bhi yaar bhai...jindgi jhand ho gya hai bhenchodv 3 t20 me 300 rupya haar gye....,bhenchod mairi thand se phatt rahi hai,rt : bhenchod graph paper pe eraser use karo toh graph paper hi gayab ho jaata hai,rt : kisi ko bhulnay k liye ussay yaad karna parta hai. aur idhr bhenchod yaad hi ati rehti hai bus,wtf pakistanis what kind of shit is this
class4_batch006_sample031049,6,31049,4,Profane,432049,436049,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod bht kutti haaalat huwe we he bhai,bc bb khatm ho gya but i cant move on,main 5'8 ke sath bh chota lgta hn bc😶😑😑😑,neend aa rhi h bc main sone jaa rhi hu 😂,bhenchodo kuch nhi hota ab kyuki mera dum hi na hai
