production_candidate_id,batch_number,sample_index,class_id,target_label,generation_seed,demonstration_seed,prompt_version,prompting_strategy,demonstration_source,demonstration_pool_size,demo_1,demo_2,demo_3,demo_4,generated_text
class4_batch004_sample030629,4,30629,4,Profane,431629,435629,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod syllabus kuch aur..aur padhke kuch aur gaya.,rt : bhenchod graph paper pe eraser use karo toh graph paper hi gayab ho jaata hai,my entire neighborhood is making weird sounds bhenchod shaddi hai kya,"tm jao ma ni ja rha, pehly he adhi zindagi saffr mein guzr gai bc meri.",ye paisa bahut hota hai bhenchod
class4_batch004_sample030630,4,30630,4,Profane,431630,435630,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,fuck man. the pain is traveling. bhenchod ye naya e corridor khul gya hai.,"tm jao ma ni ja rha, pehly he adhi zindagi saffr mein guzr gai bc meri.",bhenchod parhna hai. par dimaagh ijazat nahi deta. ajeeb chutiyapa hai ye.,bc bb khatm ho gya but i cant move on,ye mard ki trah pata hi nhi hoga
class4_batch004_sample030631,4,30631,4,Profane,431631,435631,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bc 40 rupees karaya kar diya hai is se acha to banda uber ya cream karwa laye 😏😏😏,rt : bhenchod graph paper pe eraser use karo toh graph paper hi gayab ho jaata hai,neend aa rhi h bc main sone jaa rhi hu 😂,rt : asa kon ludo khelta hi bc ....😇,rt : tu nikal nahi paayega
class4_batch004_sample030632,4,30632,4,Profane,431632,435632,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,rt : birthday wali feel hi nai arahi bhenchod,rt : asa kon ludo khelta hi bc ....😇,bhenchod exams uff,neend aa rhi h bc main sone jaa rhi hu 😂,chup randi ki nasal
class4_batch004_sample030633,4,30633,4,Profane,431633,435633,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,rt : birthday wali feel hi nai arahi bhenchod,bhenchod syllabus kuch aur..aur padhke kuch aur gaya.,bhenchod parhna hai. par dimaagh ijazat nahi deta. ajeeb chutiyapa hai ye.,bc bb khatm ho gya but i cant move on,bc yar meri biwi ka pata ha ap ko kia krwa rha hn
class4_batch004_sample030634,4,30634,4,Profane,431634,435634,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,pubg lover hath toota howa hai phir b pubg nhai chorni bc😂😂😂,bhenchod syllabus kuch aur..aur padhke kuch aur gaya.,rt : bhenchod graph paper pe eraser use karo toh graph paper hi gayab ho jaata hai,rt : asa kon ludo khelta hi bc ....😇,rt : ye jo jinme ekdum mohabbat ho rhi hain uski shakal dekhni zrurat nahi hai... bc
class4_batch004_sample030635,4,30635,4,Profane,431635,435635,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,"rt : yaar magar wifi bandh na karna, missile vissile daal do koi dikkat nahi, magar internet chahiye bc",bauhat sardi hai bc,i hate ors bhenchod,mera bhi yaar bhai...jindgi jhand ho gya hai bhenchodv 3 t20 me 300 rupya haar gye....,i am not a virgin bc
class4_batch004_sample030636,4,30636,4,Profane,431636,435636,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,slept for only 4 hours last night bc match daikhty daikhty girny wala hua wa hun,i hate ors bhenchod,mere pas tum ho ny to puray saal ka rula dia bhenchod,pubg lover hath toota howa hai phir b pubg nhai chorni bc😂😂😂,maine yeh bhi krna tha ab mrzi ke khandan ki aukat hi nhi hai ye🤬
class4_batch004_sample030637,4,30637,4,Profane,431637,435637,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,dil sumbhal ja zra bhenchod,bhenchod aaj sirf roneka mann kar raha hai,bhenchod kya hai ye sb,i should've a bhenchod counter which will count the amount of times i've sad bhenchod,rt : bc abhi tak ek tweet hi hai😂
class4_batch004_sample030638,4,30638,4,Profane,431638,435638,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod kya hai ye sb,bhenchod what a goal!,mere pas tum ho ny to puray saal ka rula dia bhenchod,why can’t i multitask???? i’m 22 fucking years old and i still dont know how to multitask bhenchod,mere pas tu ho na bhenchod
class4_batch004_sample030639,4,30639,4,Profane,431639,435639,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod mairi thand se phatt rahi hai,neend aa rhi h bc main sone jaa rhi hu 😂,mera bhi yaar bhai...jindgi jhand ho gya hai bhenchodv 3 t20 me 300 rupya haar gye....,dil sumbhal ja zra bhenchod,mc abe koi ni
class4_batch004_sample030640,4,30640,4,Profane,431640,435640,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,ajeeeeb bc 😒😂,inn coaching vaalou ko kaise pta chal jaata hai mera result bhenchod.,bhenchod kya hai ye sb,bhenchod kahan phass gaya hoon,tu chutiye ho yaar.
class4_batch004_sample030641,4,30641,4,Profane,431641,435641,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,dil sumbhal ja zra bhenchod,bhenchod kahan phass gaya hoon,i should've a bhenchod counter which will count the amount of times i've sad bhenchod,rona araha hai bhenchod why am i such a clown why am i so unimportant,waise apna chutiye ho tere jaisa nahi hoga
class4_batch004_sample030642,4,30642,4,Profane,431642,435642,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,code bhee saaf karna hai abheeee bc,rt : bhenchod graph paper pe eraser use karo toh graph paper hi gayab ho jaata hai,i hate ors bhenchod,fuck man. the pain is traveling. bhenchod ye naya e corridor khul gya hai.,bhenchod 10 saal mein sirf ek movie dekh lia hai???
class4_batch004_sample030643,4,30643,4,Profane,431643,435643,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,code bhee saaf karna hai abheeee bc,bhenchod what a goal!,2 years ago i asked my father for my own car. so he said “hbl car loan se lelo” bc itni khajal khawari keh tang akar i bought used honda civic. and mine is way better than new honda city. or sashky apny,neend aa rhi h bc main sone jaa rhi hu 😂,bc ye bat chahiye thi bethne se pehle.
class4_batch004_sample030644,4,30644,4,Profane,431644,435644,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod exams uff,code bhee saaf karna hai abheeee bc,bhenchod syllabus kuch aur..aur padhke kuch aur gaya.,pubg lover hath toota howa hai phir b pubg nhai chorni bc😂😂😂,randi rona kiya karo
class4_batch004_sample030645,4,30645,4,Profane,431645,435645,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod kya hai ye sb,"rt : yaar magar wifi bandh na karna, missile vissile daal do koi dikkat nahi, magar internet chahiye bc",code bhee saaf karna hai abheeee bc,bhenchod kahan phass gaya hoon,rt : abhi tk afsos nhi kiya. bc
class4_batch004_sample030646,4,30646,4,Profane,431646,435646,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bc bb khatm ho gya but i cant move on,inn coaching vaalou ko kaise pta chal jaata hai mera result bhenchod.,rt : kisi ko bhulnay k liye ussay yaad karna parta hai. aur idhr bhenchod yaad hi ati rehti hai bus,i hate ors bhenchod,tum logon ka reaction dekho. itni koi bat nahin
class4_batch004_sample030647,4,30647,4,Profane,431647,435647,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,rt : bhenchod graph paper pe eraser use karo toh graph paper hi gayab ho jaata hai,why can’t i multitask???? i’m 22 fucking years old and i still dont know how to multitask bhenchod,dil sumbhal ja zra bhenchod,pubg lover hath toota howa hai phir b pubg nhai chorni bc😂😂😂,rashmi ke baare mein tera naam nahi dekhna kya?
class4_batch004_sample030648,4,30648,4,Profane,431648,435648,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod what a goal!,mera bhi yaar bhai...jindgi jhand ho gya hai bhenchodv 3 t20 me 300 rupya haar gye....,bhenchod mairi thand se phatt rahi hai,slept for only 4 hours last night bc match daikhty daikhty girny wala hua wa hun,koi kiun tu apne liye naa chodna chahee?
class4_batch004_sample030649,4,30649,4,Profane,431649,435649,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,dil sumbhal ja zra bhenchod,bc 40 rupees karaya kar diya hai is se acha to banda uber ya cream karwa laye 😏😏😏,bhenchod parhna hai. par dimaagh ijazat nahi deta. ajeeb chutiyapa hai ye.,rt : asa kon ludo khelta hi bc ....😇,bc maine ghar mein aaj tak tere jaise doston ko dekha hai
class4_batch004_sample030650,4,30650,4,Profane,431650,435650,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,why can’t i multitask???? i’m 22 fucking years old and i still dont know how to multitask bhenchod,naak bandd ho gya bc.,mera bhi yaar bhai...jindgi jhand ho gya hai bhenchodv 3 t20 me 300 rupya haar gye....,rt : kisi ko bhulnay k liye ussay yaad karna parta hai. aur idhr bhenchod yaad hi ati rehti hai bus,bhenchod apni zindagi ka woh hai jo hamari jaati hai
class4_batch004_sample030651,4,30651,4,Profane,431651,435651,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,pubg lover hath toota howa hai phir b pubg nhai chorni bc😂😂😂,rt : bhenchod graph paper pe eraser use karo toh graph paper hi gayab ho jaata hai,why can’t i multitask???? i’m 22 fucking years old and i still dont know how to multitask bhenchod,naak bandd ho gya bc.,ye tereko itna pta hai ke tumhein koi bhi dikhaa dega?
class4_batch004_sample030652,4,30652,4,Profane,431652,435652,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,code bhee saaf karna hai abheeee bc,bauhat sardi hai bc,rt : bhenchod graph paper pe eraser use karo toh graph paper hi gayab ho jaata hai,dil sumbhal ja zra bhenchod,acha toh bhi nahi hota bc ye mazaak hai
class4_batch004_sample030653,4,30653,4,Profane,431653,435653,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod kya hai ye sb,dil sumbhal ja zra bhenchod,2 years ago i asked my father for my own car. so he said “hbl car loan se lelo” bc itni khajal khawari keh tang akar i bought used honda civic. and mine is way better than new honda city. or sashky apny,bhenchod aaj sirf roneka mann kar raha hai,kutta ki nasal
class4_batch004_sample030654,4,30654,4,Profane,431654,435654,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,rt : kisi ko bhulnay k liye ussay yaad karna parta hai. aur idhr bhenchod yaad hi ati rehti hai bus,kyaaaa musibbaattt ha yr sara mood khraab kr diya ha bc,why can’t i multitask???? i’m 22 fucking years old and i still dont know how to multitask bhenchod,bhenchod kahan phass gaya hoon,mera jism meri marzi bhenchod
class4_batch004_sample030655,4,30655,4,Profane,431655,435655,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,"rt : koi physics samjha de bhenchod,,,,",naak bandd ho gya bc.,nazar lag gayi bhenchod fuck this i knew it would never last,rt : bhenchod graph paper pe eraser use karo toh graph paper hi gayab ho jaata hai,bhenchod 70%
class4_batch004_sample030656,4,30656,4,Profane,431656,435656,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,inn coaching vaalou ko kaise pta chal jaata hai mera result bhenchod.,dil sumbhal ja zra bhenchod,bhenchod bht kutti haaalat huwe we he bhai,bhenchod kya hai ye sb,rt : mera result bhenchod
class4_batch004_sample030657,4,30657,4,Profane,431657,435657,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,rt : bhenchod graph paper pe eraser use karo toh graph paper hi gayab ho jaata hai,fuck man. the pain is traveling. bhenchod ye naya e corridor khul gya hai.,bhenchod kya hai ye sb,rt : birthday wali feel hi nai arahi bhenchod,bhenchod jb tm ko pta chl ga ki tu ek bara thora hi sara time tera baap ka yaar hoga tab tu apni maa ke pass dikha denge.
class4_batch004_sample030658,4,30658,4,Profane,431658,435658,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,rt : kisi ko bhulnay k liye ussay yaad karna parta hai. aur idhr bhenchod yaad hi ati rehti hai bus,inn coaching vaalou ko kaise pta chal jaata hai mera result bhenchod.,bhenchod kya hai ye sb,2 years ago i asked my father for my own car. so he said “hbl car loan se lelo” bc itni khajal khawari keh tang akar i bought used honda civic. and mine is way better than new honda city. or sashky apny,bhenchod tu sahi bola
class4_batch004_sample030659,4,30659,4,Profane,431659,435659,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bauhat sardi hai bc,"tm jao ma ni ja rha, pehly he adhi zindagi saffr mein guzr gai bc meri.",bhenchod exams uff,2 years ago i asked my father for my own car. so he said “hbl car loan se lelo” bc itni khajal khawari keh tang akar i bought used honda civic. and mine is way better than new honda city. or sashky apny,rt : mera papa ne mujhy bola k agar tu shadi krty ho tab hum tu bhe dekh lenge. bc yeh 3000 rupees ki gandi khabees hai
class4_batch004_sample030660,4,30660,4,Profane,431660,435660,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod kya hai ye sb,my entire neighborhood is making weird sounds bhenchod shaddi hai kya,"rt : yaar magar wifi bandh na karna, missile vissile daal do koi dikkat nahi, magar internet chahiye bc","tm jao ma ni ja rha, pehly he adhi zindagi saffr mein guzr gai bc meri.",rt : tera baap tha woh gandu
class4_batch004_sample030661,4,30661,4,Profane,431661,435661,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bauhat sardi hai bc,neend aa rhi h bc main sone jaa rhi hu 😂,rt : kisi ko bhulnay k liye ussay yaad karna parta hai. aur idhr bhenchod yaad hi ati rehti hai bus,"rt : yaar magar wifi bandh na karna, missile vissile daal do koi dikkat nahi, magar internet chahiye bc","rt : yeh nawaz shareef ka mazaq shuru ho gya tha. lekin bhutto ki tarah gaddari kia nae hoti, bhokna chahe wo kabhi nhi samjha sakta."
class4_batch004_sample030662,4,30662,4,Profane,431662,435662,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,"tm jao ma ni ja rha, pehly he adhi zindagi saffr mein guzr gai bc meri.",bhenchod mairi thand se phatt rahi hai,rt : bhenchod graph paper pe eraser use karo toh graph paper hi gayab ho jaata hai,bhenchod kya hai ye sb,bhenchod apni life ka plan nikala hy wo?
