production_candidate_id,batch_number,sample_index,class_id,target_label,generation_seed,demonstration_seed,prompt_version,prompting_strategy,demonstration_source,demonstration_pool_size,demo_1,demo_2,demo_3,demo_4,generated_text,source_batch_file,word_count,is_empty,has_urdu_script,has_latin_content,is_non_linguistic,is_too_short,is_too_long,is_exact_duplicate,stage0_rejection_reason,stage0_pass,xlmr_predicted_class_id,xlmr_predicted_class,stage1_pass,stage1_rejection_reason,stage2_max_similarity,stage2_mean_top10_similarity,stage2_nearest_real_text,stage2_nearest_real_similarity,stage2_pass,stage2_rejection_reason,stage3_pass,stage3_rejection_reason,stage3_duplicate_of,stage3_duplicate_similarity,stage3_duplicate_source
class4_batch004_sample030633,4,30633,4,Profane,431633,435633,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,rt : birthday wali feel hi nai arahi bhenchod,bhenchod syllabus kuch aur..aur padhke kuch aur gaya.,bhenchod parhna hai. par dimaagh ijazat nahi deta. ajeeb chutiyapa hai ye.,bc bb khatm ho gya but i cant move on,bc yar meri biwi ka pata ha ap ko kia krwa rha hn,profane_batch_004.csv,13,False,False,True,False,False,False,False,,True,4,Profane,True,,0.9467568397521972,0.9383414387702942,kyaaaa musibbaattt ha yr sara mood khraab kr diya ha bc,0.9467568397521972,True,,True,,,,
class4_batch004_sample030634,4,30634,4,Profane,431634,435634,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,pubg lover hath toota howa hai phir b pubg nhai chorni bc😂😂😂,bhenchod syllabus kuch aur..aur padhke kuch aur gaya.,rt : bhenchod graph paper pe eraser use karo toh graph paper hi gayab ho jaata hai,rt : asa kon ludo khelta hi bc ....😇,rt : ye jo jinme ekdum mohabbat ho rhi hain uski shakal dekhni zrurat nahi hai... bc,profane_batch_004.csv,17,False,False,True,False,False,False,False,,True,4,Profane,True,,0.9161455631256104,0.9020397067070008,rt : logon ke relationship ka randi rona dekh dekh ke single hone pe proud feel hota hai.😂,0.9161455631256104,True,,True,,,,
class4_batch004_sample030637,4,30637,4,Profane,431637,435637,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,dil sumbhal ja zra bhenchod,bhenchod aaj sirf roneka mann kar raha hai,bhenchod kya hai ye sb,i should've a bhenchod counter which will count the amount of times i've sad bhenchod,rt : bc abhi tak ek tweet hi hai😂,profane_batch_004.csv,9,False,False,True,False,False,False,False,,True,4,Profane,True,,0.9294053316116332,0.911504566669464,rt : twitter par randi rona ka time hwa chata hi🤒,0.9294053316116332,True,,True,,,,
class4_batch004_sample030638,4,30638,4,Profane,431638,435638,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod kya hai ye sb,bhenchod what a goal!,mere pas tum ho ny to puray saal ka rula dia bhenchod,why can’t i multitask???? i’m 22 fucking years old and i still dont know how to multitask bhenchod,mere pas tu ho na bhenchod,profane_batch_004.csv,6,False,False,True,False,False,False,False,,True,4,Profane,True,,0.9135797023773192,0.9073451161384584,bhenchod kahan phass gaya hoon,0.9135797023773192,True,,True,,,,
class4_batch004_sample030642,4,30642,4,Profane,431642,435642,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,code bhee saaf karna hai abheeee bc,rt : bhenchod graph paper pe eraser use karo toh graph paper hi gayab ho jaata hai,i hate ors bhenchod,fuck man. the pain is traveling. bhenchod ye naya e corridor khul gya hai.,bhenchod 10 saal mein sirf ek movie dekh lia hai???,profane_batch_004.csv,10,False,False,True,False,False,False,False,,True,4,Profane,True,,0.8871317505836487,0.8811764717102051,bc puri koshish kr rhe ki bukhe nange communist film ko jarur dekhe va banchod,0.8871317505836487,True,,True,,,,
class4_batch004_sample030643,4,30643,4,Profane,431643,435643,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,code bhee saaf karna hai abheeee bc,bhenchod what a goal!,2 years ago i asked my father for my own car. so he said “hbl car loan se lelo” bc itni khajal khawari keh tang akar i bought used honda civic. and mine is way better than new honda city. or sashky apny,neend aa rhi h bc main sone jaa rhi hu 😂,bc ye bat chahiye thi bethne se pehle.,profane_batch_004.csv,8,False,False,True,False,False,False,False,,True,4,Profane,True,,0.941942811012268,0.930394172668457,bhenchod bht kutti haaalat huwe we he bhai,0.941942811012268,True,,True,,,,
class4_batch004_sample030645,4,30645,4,Profane,431645,435645,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod kya hai ye sb,"rt : yaar magar wifi bandh na karna, missile vissile daal do koi dikkat nahi, magar internet chahiye bc",code bhee saaf karna hai abheeee bc,bhenchod kahan phass gaya hoon,rt : abhi tk afsos nhi kiya. bc,profane_batch_004.csv,8,False,False,True,False,False,False,False,,True,4,Profane,True,,0.9111204743385316,0.9052897691726683,rt : bhenchodo jb bachay smbhal nahi sktay toh paida q krtay ho 😤 hawas k pujariyon 😥,0.9111204743385316,True,,True,,,,
class4_batch004_sample030650,4,30650,4,Profane,431650,435650,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,why can’t i multitask???? i’m 22 fucking years old and i still dont know how to multitask bhenchod,naak bandd ho gya bc.,mera bhi yaar bhai...jindgi jhand ho gya hai bhenchodv 3 t20 me 300 rupya haar gye....,rt : kisi ko bhulnay k liye ussay yaad karna parta hai. aur idhr bhenchod yaad hi ati rehti hai bus,bhenchod apni zindagi ka woh hai jo hamari jaati hai,profane_batch_004.csv,10,False,False,True,False,False,False,False,,True,4,Profane,True,,0.9612084627151488,0.9473382234573364,ajeeb bhenchod zindagi hogai hai hina,0.9612084627151488,True,,True,,,,
class4_batch004_sample030652,4,30652,4,Profane,431652,435652,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,code bhee saaf karna hai abheeee bc,bauhat sardi hai bc,rt : bhenchod graph paper pe eraser use karo toh graph paper hi gayab ho jaata hai,dil sumbhal ja zra bhenchod,acha toh bhi nahi hota bc ye mazaak hai,profane_batch_004.csv,9,False,False,True,False,False,False,False,,True,4,Profane,True,,0.9338399767875672,0.927251636981964,bc yeh nii tha kaha ke mere sath bhi badal jaa🙂🙂,0.9338399767875672,True,,True,,,,
class4_batch004_sample030654,4,30654,4,Profane,431654,435654,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,rt : kisi ko bhulnay k liye ussay yaad karna parta hai. aur idhr bhenchod yaad hi ati rehti hai bus,kyaaaa musibbaattt ha yr sara mood khraab kr diya ha bc,why can’t i multitask???? i’m 22 fucking years old and i still dont know how to multitask bhenchod,bhenchod kahan phass gaya hoon,mera jism meri marzi bhenchod,profane_batch_004.csv,5,False,False,True,False,False,False,False,,True,4,Profane,True,,0.9475703239440918,0.937081217765808,yaar mujhe koi goli maarde bhenchod,0.9475703239440918,True,,False,Synthetic near-duplicate,class4_batch003_sample030525,0.9839723706245422,Round 1 accepted synthetic bank
class4_batch004_sample030655,4,30655,4,Profane,431655,435655,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,"rt : koi physics samjha de bhenchod,,,,",naak bandd ho gya bc.,nazar lag gayi bhenchod fuck this i knew it would never last,rt : bhenchod graph paper pe eraser use karo toh graph paper hi gayab ho jaata hai,bhenchod 70%,profane_batch_004.csv,2,False,False,True,False,False,False,False,,True,4,Profane,True,,0.9066504240036012,0.8919044733047485,bhenchod ye kya hai,0.9066504240036012,True,,True,,,,
class4_batch004_sample030656,4,30656,4,Profane,431656,435656,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,inn coaching vaalou ko kaise pta chal jaata hai mera result bhenchod.,dil sumbhal ja zra bhenchod,bhenchod bht kutti haaalat huwe we he bhai,bhenchod kya hai ye sb,rt : mera result bhenchod,profane_batch_004.csv,5,False,False,True,False,False,False,False,,True,4,Profane,True,,0.9297121167182922,0.9157085418701172,"rt : bhenchod im done,untargeted",0.9297121167182922,True,,True,,,,
class4_batch004_sample030657,4,30657,4,Profane,431657,435657,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,rt : bhenchod graph paper pe eraser use karo toh graph paper hi gayab ho jaata hai,fuck man. the pain is traveling. bhenchod ye naya e corridor khul gya hai.,bhenchod kya hai ye sb,rt : birthday wali feel hi nai arahi bhenchod,bhenchod jb tm ko pta chl ga ki tu ek bara thora hi sara time tera baap ka yaar hoga tab tu apni maa ke pass dikha denge.,profane_batch_004.csv,28,False,False,True,False,False,False,False,,True,4,Profane,True,,0.9149499535560608,0.911466419696808,   bhai tw phr tum manty ho k cheeni thi  wapis jis ne b ki cheen'ny wala tw laanti hogya na,0.9149499535560608,True,,True,,,,
class4_batch004_sample030658,4,30658,4,Profane,431658,435658,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,rt : kisi ko bhulnay k liye ussay yaad karna parta hai. aur idhr bhenchod yaad hi ati rehti hai bus,inn coaching vaalou ko kaise pta chal jaata hai mera result bhenchod.,bhenchod kya hai ye sb,2 years ago i asked my father for my own car. so he said “hbl car loan se lelo” bc itni khajal khawari keh tang akar i bought used honda civic. and mine is way better than new honda city. or sashky apny,bhenchod tu sahi bola,profane_batch_004.csv,4,False,False,True,False,False,False,False,,True,4,Profane,True,,0.9423995018005372,0.9307584762573242,bhenchod ye kya hai,0.9423995018005372,True,,True,,,,
class4_batch004_sample030659,4,30659,4,Profane,431659,435659,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bauhat sardi hai bc,"tm jao ma ni ja rha, pehly he adhi zindagi saffr mein guzr gai bc meri.",bhenchod exams uff,2 years ago i asked my father for my own car. so he said “hbl car loan se lelo” bc itni khajal khawari keh tang akar i bought used honda civic. and mine is way better than new honda city. or sashky apny,rt : mera papa ne mujhy bola k agar tu shadi krty ho tab hum tu bhe dekh lenge. bc yeh 3000 rupees ki gandi khabees hai,profane_batch_004.csv,27,False,False,True,False,False,False,False,,True,4,Profane,True,,0.8909504413604736,0.8777373433113098,mera bhi yaar bhai...jindgi jhand ho gya hai bhenchodv 3 t20 me 300 rupya haar gye....,0.8909504413604736,True,,True,,,,
class4_batch004_sample030662,4,30662,4,Profane,431662,435662,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,"tm jao ma ni ja rha, pehly he adhi zindagi saffr mein guzr gai bc meri.",bhenchod mairi thand se phatt rahi hai,rt : bhenchod graph paper pe eraser use karo toh graph paper hi gayab ho jaata hai,bhenchod kya hai ye sb,bhenchod apni life ka plan nikala hy wo?,profane_batch_004.csv,8,False,False,True,False,False,False,False,,True,4,Profane,True,,0.9206171035766602,0.9100688695907592,ajeeb bhenchod zindagi hogai hai hina,0.9206171035766602,True,,True,,,,
class4_batch004_sample030664,4,30664,4,Profane,431664,435664,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod parhna hai. par dimaagh ijazat nahi deta. ajeeb chutiyapa hai ye.,bc 40 rupees karaya kar diya hai is se acha to banda uber ya cream karwa laye 😏😏😏,"rt : yaar magar wifi bandh na karna, missile vissile daal do koi dikkat nahi, magar internet chahiye bc",naak bandd ho gya bc.,bc mtlb pehle hi matlab banana chahiye,profane_batch_004.csv,7,False,False,True,False,False,False,False,,True,4,Profane,True,,0.9199339151382446,0.9064594507217408,bc ka mtlb kuch bh lia ja sakta tumhra ulta zehan kyn chalta hain,0.9199339151382446,True,,True,,,,
class4_batch004_sample030665,4,30665,4,Profane,431665,435665,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod parhna hai. par dimaagh ijazat nahi deta. ajeeb chutiyapa hai ye.,nazar lag gayi bhenchod fuck this i knew it would never last,why can’t i multitask???? i’m 22 fucking years old and i still dont know how to multitask bhenchod,rona araha hai bhenchod why am i such a clown why am i so unimportant,wtf bro i was just typing bc bc,profane_batch_004.csv,8,False,False,True,False,False,False,False,,True,4,Profane,True,,0.87034010887146,0.854691207408905,i thought bcv was when fobs tryna type bhenchod,0.87034010887146,True,,True,,,,
class4_batch004_sample030669,4,30669,4,Profane,431669,435669,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,neend aa rhi h bc main sone jaa rhi hu 😂,main 5'8 ke sath bh chota lgta hn bc😶😑😑😑,bc bb khatm ho gya but i cant move on,"rt : yaar magar wifi bandh na karna, missile vissile daal do koi dikkat nahi, magar internet chahiye bc",ye phir bhenchod,profane_batch_004.csv,3,False,False,True,False,False,False,False,,True,4,Profane,True,,0.9425477981567384,0.9268527030944824,bhenchod ye kya hai,0.9425477981567384,True,,True,,,,
class4_batch004_sample030671,4,30671,4,Profane,431671,435671,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,why can’t i multitask???? i’m 22 fucking years old and i still dont know how to multitask bhenchod,inn coaching vaalou ko kaise pta chal jaata hai mera result bhenchod.,rona araha hai bhenchod why am i such a clown why am i so unimportant,ajeeeeb bc 😒😂,bc tu yahan hai kya aag lagti ha,profane_batch_004.csv,8,False,False,True,False,False,False,False,,True,4,Profane,True,,0.9518600702285768,0.9393436312675476,bc 😂 😂 pagal ho gaya tu 😂 😂,0.9518600702285768,True,,True,,,,
class4_batch004_sample030676,4,30676,4,Profane,431676,435676,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod what a goal!,main 5'8 ke sath bh chota lgta hn bc😶😑😑😑,my entire neighborhood is making weird sounds bhenchod shaddi hai kya,nazar lag gayi bhenchod fuck this i knew it would never last,pata ni haa mjy bc,profane_batch_004.csv,5,False,False,True,False,False,False,False,,True,4,Profane,True,,0.9409264922142028,0.9173092842102052,har jagah dhamkaa ke le liye bc,0.9409264922142028,True,,True,,,,
class4_batch004_sample030683,4,30683,4,Profane,431683,435683,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod what a goal!,bhenchod aaj sirf roneka mann kar raha hai,bauhat sardi hai bc,naak bandd ho gya bc.,bhenchod wo khud bhi paisa nahi chah rha tha,profane_batch_004.csv,9,False,False,True,False,False,False,False,,True,4,Profane,True,,0.9227409362792968,0.9189311861991882,kuch bhenchod phr bhi baz nhi aaty😐,0.9227409362792968,True,,True,,,,
class4_batch004_sample030684,4,30684,4,Profane,431684,435684,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod bht kutti haaalat huwe we he bhai,inn coaching vaalou ko kaise pta chal jaata hai mera result bhenchod.,bhenchod aaj sirf roneka mann kar raha hai,rona araha hai bhenchod why am i such a clown why am i so unimportant,rt :   bhenchod tere ghar mein gaand marunga,profane_batch_004.csv,8,False,False,True,False,False,False,False,,True,4,Profane,True,,0.9261806011199952,0.9164559245109558,rt : in machro ki maa ka bhenchodo ny azaab kardiya,0.9261806011199952,True,,True,,,,
class4_batch004_sample030685,4,30685,4,Profane,431685,435685,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod exams uff,fuck man. the pain is traveling. bhenchod ye naya e corridor khul gya hai.,bhenchod syllabus kuch aur..aur padhke kuch aur gaya.,mera bhi yaar bhai...jindgi jhand ho gya hai bhenchodv 3 t20 me 300 rupya haar gye....,bc maine apne khilaf nahi bolta..😂,profane_batch_004.csv,6,False,False,True,False,False,False,False,,True,4,Profane,True,,0.953347146511078,0.924537479877472,bc aisa kya bol dia maine 😂,0.953347146511078,True,,True,,,,
class4_batch004_sample030686,4,30686,4,Profane,431686,435686,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,my entire neighborhood is making weird sounds bhenchod shaddi hai kya,rt : fariha without fa is riha and  riha kerdo koi bhenchod is zindagi se,code bhee saaf karna hai abheeee bc,bhenchod what a goal!,rt :  khud kabhi gaya tera haqarat ke liye kuch nahi krna tha bhenchod,profane_batch_004.csv,14,False,False,True,False,False,False,False,,True,4,Profane,True,,0.9229623079299928,0.9134599566459656,rt : in machro ki maa ka bhenchodo ny azaab kardiya,0.9229623079299928,True,,True,,,,
class4_batch004_sample030687,4,30687,4,Profane,431687,435687,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,inn coaching vaalou ko kaise pta chal jaata hai mera result bhenchod.,mera bhi yaar bhai...jindgi jhand ho gya hai bhenchodv 3 t20 me 300 rupya haar gye....,pubg lover hath toota howa hai phir b pubg nhai chorni bc😂😂😂,why can’t i multitask???? i’m 22 fucking years old and i still dont know how to multitask bhenchod,bhenchod ye thakle ki bat krne ka time aa gaya hai,profane_batch_004.csv,11,False,False,True,False,False,False,False,,True,4,Profane,True,,0.9313496351242064,0.9201498031616212,bhenchod is time mood ki maa chod deta hai ye banda,0.9313496351242064,True,,True,,,,
class4_batch004_sample030689,4,30689,4,Profane,431689,435689,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,inn coaching vaalou ko kaise pta chal jaata hai mera result bhenchod.,nazar lag gayi bhenchod fuck this i knew it would never last,kyaaaa musibbaattt ha yr sara mood khraab kr diya ha bc,bhenchod kahan phass gaya hoon,abey bhenchod nikah karne se pehle to apni maa ki wajah se shaadi ka plan banana chahte ho?,profane_batch_004.csv,18,False,False,True,False,False,False,False,,True,4,Profane,True,,0.8959691524505615,0.8850526809692383,"ye bc kya predestination bana diya hai isko, khud hi beta aur khud hi papa? kuch to maryada rakhiye.",0.8959691524505615,True,,True,,,,
