production_candidate_id,batch_number,sample_index,class_id,target_label,generation_seed,demonstration_seed,prompt_version,prompting_strategy,demonstration_source,demonstration_pool_size,demo_1,demo_2,demo_3,demo_4,generated_text,source_batch_file,word_count,is_empty,has_urdu_script,has_latin_content,is_non_linguistic,is_too_short,is_too_long,is_exact_duplicate,stage0_rejection_reason,stage0_pass,xlmr_predicted_class_id,xlmr_predicted_class,stage1_pass,stage1_rejection_reason,stage2_max_similarity,stage2_mean_top10_similarity,stage2_nearest_real_text,stage2_nearest_real_similarity,stage2_pass,stage2_rejection_reason,stage3_pass,stage3_rejection_reason,stage3_duplicate_of,stage3_duplicate_similarity,stage3_duplicate_source
class4_batch001_sample030039,1,30039,4,Profane,431039,435039,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,pubg lover hath toota howa hai phir b pubg nhai chorni bc😂😂😂,main 5'8 ke sath bh chota lgta hn bc😶😑😑😑,rona araha hai bhenchod why am i such a clown why am i so unimportant,dil sumbhal ja zra bhenchod,pata nahi koi insaaf ka maqsad ha bc,profane_batch_001.csv,8,False,False,True,False,False,False,False,,True,4,Profane,True,,0.931309938430786,0.9169591665267944,code bhee saaf karna hai abheeee bc,0.931309938430786,True,,True,,,,
class4_batch001_sample030041,1,30041,4,Profane,431041,435041,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,i should've a bhenchod counter which will count the amount of times i've sad bhenchod,2 years ago i asked my father for my own car. so he said “hbl car loan se lelo” bc itni khajal khawari keh tang akar i bought used honda civic. and mine is way better than new honda city. or sashky apny,my entire neighborhood is making weird sounds bhenchod shaddi hai kya,bhenchod mairi thand se phatt rahi hai,bc jis ny tumhein kaha nae tha ye kya kiye ho,profane_batch_001.csv,11,False,False,True,False,False,False,False,,True,4,Profane,True,,0.9558881521224976,0.9339666366577148,bc yeh nii tha kaha ke mere sath bhi badal jaa🙂🙂,0.9558881521224976,True,,True,,,,
class4_batch001_sample030042,1,30042,4,Profane,431042,435042,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,nazar lag gayi bhenchod fuck this i knew it would never last,bc bb khatm ho gya but i cant move on,kyaaaa musibbaattt ha yr sara mood khraab kr diya ha bc,why can’t i multitask???? i’m 22 fucking years old and i still dont know how to multitask bhenchod,hahaha kuch nae bola bhenchod,profane_batch_001.csv,5,False,False,True,False,False,False,False,,True,4,Profane,True,,0.9563814401626588,0.9438940286636353,yaar mujhe koi goli maarde bhenchod,0.9563814401626588,True,,True,,,,
class4_batch001_sample030046,1,30046,4,Profane,431046,435046,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,2 years ago i asked my father for my own car. so he said “hbl car loan se lelo” bc itni khajal khawari keh tang akar i bought used honda civic. and mine is way better than new honda city. or sashky apny,naak bandd ho gya bc.,bhenchod mairi thand se phatt rahi hai,code bhee saaf karna hai abheeee bc,bhag jao bc,profane_batch_001.csv,3,False,False,True,False,False,False,False,,True,4,Profane,True,,0.8738165497779846,0.8536928296089172,kis ka bc,0.8738165497779846,True,,True,,,,
class4_batch001_sample030047,1,30047,4,Profane,431047,435047,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,fuck man. the pain is traveling. bhenchod ye naya e corridor khul gya hai.,2 years ago i asked my father for my own car. so he said “hbl car loan se lelo” bc itni khajal khawari keh tang akar i bought used honda civic. and mine is way better than new honda city. or sashky apny,inn coaching vaalou ko kaise pta chal jaata hai mera result bhenchod.,rt : asa kon ludo khelta hi bc ....😇,bhenchod mein apna khao ga,profane_batch_001.csv,5,False,False,True,False,False,False,False,,True,4,Profane,True,,0.9590867161750792,0.9462084770202636,bhenchod kahan phass gaya hoon,0.9590867161750792,True,,True,,,,
class4_batch001_sample030048,1,30048,4,Profane,431048,435048,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,rt : fariha without fa is riha and  riha kerdo koi bhenchod is zindagi se,bhenchod aaj sirf roneka mann kar raha hai,mera bhi yaar bhai...jindgi jhand ho gya hai bhenchodv 3 t20 me 300 rupya haar gye....,rt : asa kon ludo khelta hi bc ....😇,rt : bhenchod ek baat samne mat lein..,profane_batch_001.csv,8,False,False,True,False,False,False,False,,True,4,Profane,True,,0.9544323086738586,0.9325051307678224,rt : sab bhenchod r unki bhenein aik hi jagah pr.,0.9544323086738586,True,,True,,,,
class4_batch001_sample030050,1,30050,4,Profane,431050,435050,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod parhna hai. par dimaagh ijazat nahi deta. ajeeb chutiyapa hai ye.,"rt : koi physics samjha de bhenchod,,,,",bhenchod kya hai ye sb,naak bandd ho gya bc.,rt : abb bahar jaao na bhenchod,profane_batch_001.csv,7,False,False,True,False,False,False,False,,True,4,Profane,True,,0.931588888168335,0.9192100763320924,rt : in machro ki maa ka bhenchodo ny azaab kardiya,0.931588888168335,True,,True,,,,
class4_batch001_sample030051,1,30051,4,Profane,431051,435051,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,inn coaching vaalou ko kaise pta chal jaata hai mera result bhenchod.,rt : kisi ko bhulnay k liye ussay yaad karna parta hai. aur idhr bhenchod yaad hi ati rehti hai bus,"tm jao ma ni ja rha, pehly he adhi zindagi saffr mein guzr gai bc meri.",i hate ors bhenchod,bhenchod. apne baap ki tarah.,profane_batch_001.csv,5,False,False,True,False,False,False,False,,True,4,Profane,True,,0.928231418132782,0.9235857129096984,bhenchod ye raat kabhi dhalti hi nahi.,0.928231418132782,True,,True,,,,
class4_batch001_sample030053,1,30053,4,Profane,431053,435053,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,mera bhi yaar bhai...jindgi jhand ho gya hai bhenchodv 3 t20 me 300 rupya haar gye....,2 years ago i asked my father for my own car. so he said “hbl car loan se lelo” bc itni khajal khawari keh tang akar i bought used honda civic. and mine is way better than new honda city. or sashky apny,dil sumbhal ja zra bhenchod,rt : birthday wali feel hi nai arahi bhenchod,rt : koi chahiye tha bhenchod,profane_batch_001.csv,6,False,False,True,False,False,False,False,,True,4,Profane,True,,0.934609591960907,0.9219194650650024,rt : dil sambhal ja zara bhenchod!v,0.934609591960907,True,,True,,,,
class4_batch001_sample030055,1,30055,4,Profane,431055,435055,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,slept for only 4 hours last night bc match daikhty daikhty girny wala hua wa hun,bhenchod mairi thand se phatt rahi hai,mere pas tum ho ny to puray saal ka rula dia bhenchod,i hate ors bhenchod,rt : bhenchod kbhi sone ki chudai krte hain,profane_batch_001.csv,9,False,False,True,False,False,False,False,,True,4,Profane,True,,0.9238952398300172,0.9154946208000184,"rt : hum ek baar jeete hai,  or ek baar marte hai   toh bhenchod yh nhana baar baar kyo pdhta hai😑",0.9238952398300172,True,,True,,,,
class4_batch001_sample030059,1,30059,4,Profane,431059,435059,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,"rt : yaar magar wifi bandh na karna, missile vissile daal do koi dikkat nahi, magar internet chahiye bc",mera bhi yaar bhai...jindgi jhand ho gya hai bhenchodv 3 t20 me 300 rupya haar gye....,bc 40 rupees karaya kar diya hai is se acha to banda uber ya cream karwa laye 😏😏😏,naak bandd ho gya bc.,lahore ka haqiqat yeh hai ki ajeeb saari zameen hi aisi hai jo apni taraf hi khush hai bc,profane_batch_001.csv,19,False,False,True,False,False,False,False,,True,4,Profane,True,,0.913011908531189,0.904880702495575,bc ka mtlb kuch bh lia ja sakta tumhra ulta zehan kyn chalta hain,0.913011908531189,True,,True,,,,
class4_batch001_sample030062,1,30062,4,Profane,431062,435062,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod bht kutti haaalat huwe we he bhai,my entire neighborhood is making weird sounds bhenchod shaddi hai kya,bhenchod exams uff,slept for only 4 hours last night bc match daikhty daikhty girny wala hua wa hun,bhenchod sahi hai bahir jao koi chutiye hi nhi rha hai,profane_batch_001.csv,11,False,False,True,False,False,False,False,,True,4,Profane,True,,0.9379940032958984,0.930754542350769,sahi bilkul bhenchod yahi sb chal raha hai,0.9379940032958984,True,,True,,,,
class4_batch001_sample030065,1,30065,4,Profane,431065,435065,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,fuck man. the pain is traveling. bhenchod ye naya e corridor khul gya hai.,bauhat sardi hai bc,bhenchod kya hai ye sb,rt : birthday wali feel hi nai arahi bhenchod,mtlb bc jab tak zindagi mein tu samjh raha tha naa...bhenchod itne saal main unka maa baap tere liye pata chala gaya hai,profane_batch_001.csv,23,False,False,True,False,False,False,False,,True,4,Profane,True,,0.913353681564331,0.9049898982048036,maine hilane k baat kar rha hu thand m itna kha.... a kaise hota hi pata nhi bc 🙈🙈🙊,0.913353681564331,True,,True,,,,
class4_batch001_sample030066,1,30066,4,Profane,431066,435066,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,2 years ago i asked my father for my own car. so he said “hbl car loan se lelo” bc itni khajal khawari keh tang akar i bought used honda civic. and mine is way better than new honda city. or sashky apny,"tm jao ma ni ja rha, pehly he adhi zindagi saffr mein guzr gai bc meri.",ajeeeeb bc 😒😂,bhenchod kya hai ye sb,bc kabhi nai bolo bhenchod,profane_batch_001.csv,5,False,False,True,False,False,False,False,,True,4,Profane,True,,0.9490110874176024,0.943613052368164,dhood se b mehnga bhenchod,0.9490110874176024,True,,True,,,,
class4_batch001_sample030068,1,30068,4,Profane,431068,435068,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,i should've a bhenchod counter which will count the amount of times i've sad bhenchod,inn coaching vaalou ko kaise pta chal jaata hai mera result bhenchod.,bhenchod mairi thand se phatt rahi hai,rona araha hai bhenchod why am i such a clown why am i so unimportant,rt : bhenchod ye toh tweet nhi ha na,profane_batch_001.csv,9,False,False,True,False,False,False,False,,True,4,Profane,True,,0.9466730952262878,0.924255073070526,rt : bhenchodo cricket ki tweets mat kro,0.9466730952262878,True,,True,,,,
class4_batch001_sample030070,1,30070,4,Profane,431070,435070,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod aaj sirf roneka mann kar raha hai,slept for only 4 hours last night bc match daikhty daikhty girny wala hua wa hun,neend aa rhi h bc main sone jaa rhi hu 😂,inn coaching vaalou ko kaise pta chal jaata hai mera result bhenchod.,bhenchod yeh sai ghar ki tarah lag rha hai,profane_batch_001.csv,9,False,False,True,False,False,False,False,,True,4,Profane,True,,0.9531965851783752,0.9413408041000366,sahi bilkul bhenchod yahi sb chal raha hai,0.9531965851783752,True,,True,,,,
class4_batch001_sample030071,1,30071,4,Profane,431071,435071,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,rt : fariha without fa is riha and  riha kerdo koi bhenchod is zindagi se,"tm jao ma ni ja rha, pehly he adhi zindagi saffr mein guzr gai bc meri.",bc bb khatm ho gya but i cant move on,rt : birthday wali feel hi nai arahi bhenchod,bc pata chal gaya kaisa hua,profane_batch_001.csv,6,False,False,True,False,False,False,False,,True,4,Profane,True,,0.9276058077812196,0.9119485020637512,bc aisa kya bol dia maine 😂,0.9276058077812196,True,,True,,,,
class4_batch001_sample030076,1,30076,4,Profane,431076,435076,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,inn coaching vaalou ko kaise pta chal jaata hai mera result bhenchod.,bhenchod mairi thand se phatt rahi hai,main 5'8 ke sath bh chota lgta hn bc😶😑😑😑,bauhat sardi hai bc,nhi duniya ka jism meri marzi tha bc😂,profane_batch_001.csv,8,False,False,True,False,False,False,False,,True,4,Profane,True,,0.9319270849227904,0.922437071800232,bc aisa kya bol dia maine 😂,0.9319270849227904,True,,True,,,,
class4_batch001_sample030077,1,30077,4,Profane,431077,435077,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,rt : birthday wali feel hi nai arahi bhenchod,rt : fariha without fa is riha and  riha kerdo koi bhenchod is zindagi se,naak bandd ho gya bc.,bhenchod exams uff,rt : bhenchod hain yeh aurat march,profane_batch_001.csv,7,False,False,True,False,False,False,False,,True,4,Profane,True,,0.8964654207229614,0.888851523399353,rt : birthday wali feel hi nai arahi bhenchod,0.8964654207229614,True,,True,,,,
class4_batch001_sample030078,1,30078,4,Profane,431078,435078,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bc 40 rupees karaya kar diya hai is se acha to banda uber ya cream karwa laye 😏😏😏,ajeeeeb bc 😒😂,why can’t i multitask???? i’m 22 fucking years old and i still dont know how to multitask bhenchod,bhenchod kya hai ye sb,rt : bc yar 😂,profane_batch_001.csv,5,False,False,True,False,False,False,False,,True,4,Profane,True,,0.919314742088318,0.912076771259308,rt : bc😭 mt mara kro usky b bchy uska w8 krry hngy ghr p😤,0.919314742088318,True,,True,,,,
class4_batch001_sample030083,1,30083,4,Profane,431083,435083,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod aaj sirf roneka mann kar raha hai,code bhee saaf karna hai abheeee bc,bauhat sardi hai bc,rt : fariha without fa is riha and  riha kerdo koi bhenchod is zindagi se,bhenchod kis ko pata chala gya haa,profane_batch_001.csv,7,False,False,True,False,False,False,False,,True,4,Profane,True,,0.9469797611236572,0.9400969743728638,yaar mujhe koi goli maarde bhenchod,0.9469797611236572,True,,True,,,,
class4_batch001_sample030088,1,30088,4,Profane,431088,435088,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod parhna hai. par dimaagh ijazat nahi deta. ajeeb chutiyapa hai ye.,bhenchod bht kutti haaalat huwe we he bhai,bhenchod exams uff,i hate ors bhenchod,mein bhi dekhta hun bhenchod,profane_batch_001.csv,5,False,False,True,False,False,False,False,,True,4,Profane,True,,0.941744327545166,0.9295212030410768,dhood se b mehnga bhenchod,0.941744327545166,True,,True,,,,
class4_batch001_sample030090,1,30090,4,Profane,431090,435090,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,naak bandd ho gya bc.,i should've a bhenchod counter which will count the amount of times i've sad bhenchod,2 years ago i asked my father for my own car. so he said “hbl car loan se lelo” bc itni khajal khawari keh tang akar i bought used honda civic. and mine is way better than new honda city. or sashky apny,rt : asa kon ludo khelta hi bc ....😇,haaaaan mjy dikhti thi wo bhi bhenchod,profane_batch_001.csv,7,False,False,True,False,False,False,False,,True,4,Profane,True,,0.9532903432846068,0.944458305835724,bhenchod bht kutti haaalat huwe we he bhai,0.9532903432846068,True,,True,,,,
class4_batch001_sample030091,1,30091,4,Profane,431091,435091,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod what a goal!,rt : bhenchod graph paper pe eraser use karo toh graph paper hi gayab ho jaata hai,rt : birthday wali feel hi nai arahi bhenchod,bhenchod syllabus kuch aur..aur padhke kuch aur gaya.,bhenchod aby koi 2000+ followers ki tweet nahi dikhani,profane_batch_001.csv,9,False,False,True,False,False,False,False,,True,4,Profane,True,,0.9112563133239746,0.9017284512519836,tweet ni dlt hogi bhenchod.,0.9112563133239746,True,,True,,,,
class4_batch001_sample030093,1,30093,4,Profane,431093,435093,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bauhat sardi hai bc,bhenchod kahan phass gaya hoon,bhenchod mairi thand se phatt rahi hai,bhenchod aaj sirf roneka mann kar raha hai,bc tum logon ko dikhna chahye ki kya ho rha hai,profane_batch_001.csv,11,False,False,True,False,False,False,False,,True,4,Profane,True,,0.9486057162284852,0.9325563311576844,bc ka mtlb kuch bh lia ja sakta tumhra ulta zehan kyn chalta hain,0.9486057162284852,True,,True,,,,
class4_batch001_sample030095,1,30095,4,Profane,431095,435095,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,rt : bhenchod graph paper pe eraser use karo toh graph paper hi gayab ho jaata hai,rona araha hai bhenchod why am i such a clown why am i so unimportant,"tm jao ma ni ja rha, pehly he adhi zindagi saffr mein guzr gai bc meri.",rt : fariha without fa is riha and  riha kerdo koi bhenchod is zindagi se,rt : mera dil tumhara dil hoga ab bhenchod,profane_batch_001.csv,9,False,False,True,False,False,False,False,,True,4,Profane,True,,0.932184100151062,0.9200560450553894,rt : dil sambhal ja zara bhenchod!v,0.932184100151062,True,,True,,,,
class4_batch001_sample030097,1,30097,4,Profane,431097,435097,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod parhna hai. par dimaagh ijazat nahi deta. ajeeb chutiyapa hai ye.,bhenchod mairi thand se phatt rahi hai,mera bhi yaar bhai...jindgi jhand ho gya hai bhenchodv 3 t20 me 300 rupya haar gye....,main 5'8 ke sath bh chota lgta hn bc😶😑😑😑,teri ma ki choot maru ga bhenchod,profane_batch_001.csv,7,False,False,True,False,False,False,False,,True,4,Profane,True,,0.9579918384552002,0.9419010877609252,yaar mujhe koi goli maarde bhenchod,0.9579918384552002,True,,True,,,,
class4_batch001_sample030099,1,30099,4,Profane,431099,435099,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,"tm jao ma ni ja rha, pehly he adhi zindagi saffr mein guzr gai bc meri.",bauhat sardi hai bc,nazar lag gayi bhenchod fuck this i knew it would never last,"rt : koi physics samjha de bhenchod,,,,",pta nahi kahan bhenchod,profane_batch_001.csv,4,False,False,True,False,False,False,False,,True,4,Profane,True,,0.955021321773529,0.9412261247634888,bhenchod kahan phass gaya hoon,0.955021321773529,True,,True,,,,
class4_batch001_sample030101,1,30101,4,Profane,431101,435101,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,code bhee saaf karna hai abheeee bc,bc 40 rupees karaya kar diya hai is se acha to banda uber ya cream karwa laye 😏😏😏,mera bhi yaar bhai...jindgi jhand ho gya hai bhenchodv 3 t20 me 300 rupya haar gye....,rt : birthday wali feel hi nai arahi bhenchod,bc yeh kahan sy nikla,profane_batch_001.csv,5,False,False,True,False,False,False,False,,True,4,Profane,True,,0.9175198674201964,0.9097790718078612,kya ho rha h bc ye,0.9175198674201964,True,,True,,,,
class4_batch001_sample030102,1,30102,4,Profane,431102,435102,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,why can’t i multitask???? i’m 22 fucking years old and i still dont know how to multitask bhenchod,i hate ors bhenchod,"tm jao ma ni ja rha, pehly he adhi zindagi saffr mein guzr gai bc meri.",ajeeeeb bc 😒😂,ajeeb bc kya hua tha apko?,profane_batch_001.csv,6,False,False,True,False,False,False,False,,True,4,Profane,True,,0.9082744121551514,0.8914715647697449,bc show ka kya hoga??,0.9082744121551514,True,,True,,,,
class4_batch001_sample030103,1,30103,4,Profane,431103,435103,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,main 5'8 ke sath bh chota lgta hn bc😶😑😑😑,bhenchod kya hai ye sb,bhenchod bht kutti haaalat huwe we he bhai,"rt : yaar magar wifi bandh na karna, missile vissile daal do koi dikkat nahi, magar internet chahiye bc",ye bc sab ki zindagi badlne se phele hi dekh liya jata h,profane_batch_001.csv,13,False,False,True,False,False,False,False,,True,4,Profane,True,,0.9500072002410888,0.9308323860168456,bc ka mtlb kuch bh lia ja sakta tumhra ulta zehan kyn chalta hain,0.9500072002410888,True,,True,,,,
